1,27.47013243795586
2,29.664664044914726
3,46.1302818440938
4,43.28005187161433
5,29.769498789486804
6,19.61291386435026
7,17.95144176330829
8,22.37787476025415
9,26.573936458741347
10,16.065584596137665
11,18.727011922575493
12,17.074639602885064
13,21.526878960555443
14,37.702175220741495
15,36.404980884194636
16,18.331606808653216
17,37.62144713566362
18,36.980367873994
19,1.2762013668066174e-13
20,6.715461520201416e-14
21,12.95590327169283
22,7.578947368421157
23,7.57894736842125
24,12.955903271692822
25,23.908246251644865
26,23.783158200097382
27,28.92994055191507
28,4.369843527738376
29,2.1849217638692267
30,2.3277097019281807e-14
31,2.7370550902394757e-14
32,4.219289687667906e-14
33,4.322384081761122e-14
34,5.1395587643529307e-14
35,5.2800501445387817e-14
36,4.654408674502506e-14
37,2.473254728883308e-14
38,4.555357197824711e-14
39,27.92254785506269
