1,0.8913461317964079
2,0.9998150341691419
3,1.6519065827877808
4,1.4835574097632986
5,0.9825109794332092
6,0.6431815527551866
7,0.5887477028187904
8,0.7340157548815927
9,0.8633643833826057
10,0.5262409773824785
11,0.6214961819709219
12,0.5567983841854856
13,0.709122621403542
14,1.2513192571752332
15,1.158807677511947
16,0.6154281889721634
17,1.2616746025543677
18,1.1707354126242897
19,6.827871601444713e-15
20,4.3298697960381105e-15
21,0.4318634423897637
22,0.2526315789473745
23,0.25263157894738286
24,0.43186344238976176
25,0.7861005082445908
26,0.7832037242466432
27,0.9345554845861017
28,0.136557610241827
29,0.06827880512091519
30,1.1269632295483808e-15
31,1.334162747088666e-15
32,2.22360457848111e-15
33,2.8098276037170394e-15
34,2.3954285686364687e-15
35,2.435857742790671e-15
36,1.7990982498619895e-15
37,1.0309439409321512e-15
38,2.001244120632999e-15
39,0.9056999813365602
