1,2,40.577360533682764
1,3,41.632045644937804
2,12,43.24673308397357
3,5,51.345352253969814
3,12,45.49525346364252
4,5,38.94332546594067
4,11,40.643610484738716
5,6,46.25873311812549
5,8,85.42420827881475
5,11,42.258865178774606
6,7,45.49857320269073
7,12,48.174362785209745
8,9,0.0
8,30,115.1112970693237
9,10,0.0
11,12,47.31668655475943
11,13,65.64405491892266
12,14,64.65190628581121
12,16,70.80867155706835
12,117,0.0
13,15,70.41694534414906
14,15,68.76280652072376
15,17,61.43544941690264
15,19,67.7915071657976
15,33,98.81815530556332
16,17,77.06443062315921
17,18,57.17865085489041
17,30,73.3604993584501
17,31,76.34349231060678
17,113,66.890825811674
18,19,58.57006631399446
19,20,84.33080244958364
19,34,109.45839186666093
20,21,84.8347858890088
21,22,86.54388337482348
22,23,86.98394433019058
23,24,277.1256169998084
23,25,71.8015710955302
23,32,92.38928562595035
24,70,130.50950212393107
24,72,60.59993002311165
25,26,84.67211383540419
25,27,54.70028710049344
26,30,87.65980044388361
27,28,49.913659399328594
27,32,43.25369135440752
27,115,41.152305408003656
28,29,49.99086357515082
29,31,54.085389706388106
30,38,164.00736340782828
31,32,58.779747567438086
32,113,65.40987876385097
32,114,43.379614834932845
33,37,101.87484219266213
34,36,44.13921417867064
34,37,54.849746542342174
34,43,129.98734572784298
35,36,43.17409895606874
35,37,46.04456525800671
37,38,82.84236617841891
37,39,48.024115593609245
37,40,72.0575379498455
38,65,217.57133405950486
39,40,50.092410430948505
40,41,48.77679248415842
40,42,72.52229913188003
41,42,48.391103476023225
42,49,160.63569742514846
43,44,134.35531329397688
44,45,133.5327753340888
45,46,54.51691973294983
45,49,63.15804980643125
46,47,54.227399974858
46,48,41.9393683879641
47,49,54.14578822827423
47,69,76.81366556151536
48,49,42.59796537932747
49,50,56.53032866131573
49,51,58.80433951844121
49,54,69.01329206886474
49,66,71.43071304033828
49,69,108.76503500350373
50,57,52.26033809724745
51,52,45.64396945710434
51,58,49.72080331080666
52,53,44.56122832561099
53,54,47.5411830694885
54,55,39.47526666246769
54,56,38.43042524183684
54,59,43.059787651190355
55,56,37.99470338972025
55,59,40.18078821571879
56,57,48.980279955943594
56,58,48.48385116520201
56,59,43.43433257880881
59,60,43.43295727664962
59,61,44.04596979458765
59,63,48.79848398720674
60,61,37.44566236344607
60,62,42.28060032669992
61,62,40.14776099802385
61,64,51.68008142286414
62,66,44.99027478701973
62,67,39.49394713308902
63,64,49.58601007907176
64,65,79.68120987935954
65,66,65.6944049346384
65,68,170.59325134450899
66,67,41.14437414474434
68,69,67.69569016049486
68,81,164.76958933164633
68,116,0.0
69,70,73.96523106645189
69,75,57.53807999929513
69,77,112.17389121211335
70,71,59.82320488935699
70,74,49.438359473175126
70,75,64.89053741522862
71,72,59.63884017821671
71,73,0.0
74,75,49.9110223461096
75,77,83.35660715907011
75,118,55.88207984010903
76,77,52.24736488211305
76,118,55.39836440049873
77,78,58.54683889538849
77,80,97.5870042399605
77,82,131.09172596316793
78,79,58.61208438172041
79,80,56.86959120817131
80,81,162.18412380493157
80,96,58.24466282988546
80,97,46.07414182307597
80,98,83.94391746433006
80,99,83.94391746433008
82,83,123.24528939152076
82,96,72.0469029271665
83,84,44.974354347343755
83,85,56.87884508963364
84,85,42.990250185540766
85,86,0.0
85,88,42.918001635221586
85,89,53.87019854439767
86,87,0.0
88,89,43.57707193058529
89,90,46.88888587429606
89,92,67.55831486700255
90,91,45.79972683145689
91,92,47.91000952281289
92,93,40.83133256096824
92,94,48.64058958902972
92,100,54.137875523167786
92,102,47.40655919351664
93,94,43.93419428330938
94,95,48.514367512365354
94,96,67.28727683145945
94,100,54.5643932833244
95,96,49.3824117589691
96,97,46.50131549118047
98,100,80.53100116602528
99,100,80.53100116602532
100,101,47.27687747831633
100,103,51.54710949263923
100,104,46.112909474839
100,106,51.543326339399016
101,102,45.849369876822095
103,104,38.76273830542345
103,105,40.06676847333356
103,110,62.41962308621766
104,105,41.624258443502676
105,106,40.63406331908518
105,107,38.36395260842767
105,108,50.89399272314581
106,107,39.52818891679565
108,109,46.305141574087116
109,110,43.978517837252475
110,111,0.0
110,112,0.0
114,115,39.91541931219118
