1,19718.586451251744
2,18991.465552421934
3,32624.642012107233
4,37807.689337449105
5,16956.40789192989
6,31337.767473191547
7,42915.97990339235
8,42424.376393879174
9,47872.129221446026
10,20470.901075034475
11,33552.05158776473
12,24326.4612065151
13,50009.59408947117
14,22363.475963209938
15,35974.96968250058
16,13847.700701834061
17,13847.700701834046
18,32310.183456227514
19,33492.090911755586
20,33154.8005804586
21,31498.908844210448
22,57667.38762612463
23,47462.23771185191
24,49236.40035102138
25,37253.102959334115
26,43420.335081701516
27,45768.868505924285
28,45874.06363224887
29,46947.5125609612
30,36587.72374855428
31,35005.53062024535
32,34401.1201039267
33,6.485140620763745e-11
34,38446.61221183797
35,40511.411321421474
36,46590.433281392696
37,44975.91298309818
38,57973.02405518612
39,25557.44639703907
40,37596.37922430465
41,31591.951632297376
42,20841.366068114115
43,22163.898224196462
44,29220.942820667897
45,29217.36777364943
46,19981.776562902305
47,20026.551713968147
48,26218.39979519028
49,40862.48543021118
50,20373.147665930723
51,19894.088575202957
52,26581.89598529125
53,27929.27685704922
54,29928.872525785315
55,30851.33967514177
56,34007.30723228412
57,25481.873892296495
