1,2,48.41473508347426
1,15,47.15120711558454
1,16,44.61533250375832
1,17,44.61533250375833
2,3,46.931892535372874
3,4,79.12543660474172
3,15,59.13991831779884
4,5,42.23090611400531
4,6,48.15788145099699
4,18,79.32673809655458
5,6,42.43971829002238
6,7,50.13369419762443
6,8,47.00115065162587
7,8,49.976343661648926
7,29,89.50979034248198
8,9,86.42553012388919
9,10,43.876996144648714
9,11,58.221589072672174
9,12,43.89640335900937
9,13,46.07585741092256
9,55,75.81613691965605
10,12,42.655382374462704
10,51,54.87517075299273
11,13,53.32974716790214
11,41,57.839709249995785
11,43,44.956642561114826
12,13,44.87619346603261
12,16,46.11940690056932
12,17,46.119406900569324
13,14,45.3261040625498
13,15,47.21020002467992
13,49,66.28120267842472
14,15,45.084959570803605
14,46,55.781279706248434
15,45,65.21145082627694
18,19,78.50496238748224
19,20,78.67319506672516
20,21,78.7324717777954
21,22,77.3686665295597
22,23,111.45748559851447
22,38,117.19561014633389
23,24,100.12911728176921
24,25,92.78507853598114
24,26,97.90848163468695
25,30,85.92920589721436
26,27,101.24398899706058
27,28,105.21631556395161
28,29,110.02768551285622
29,52,59.68475813577263
30,31,81.49803655348249
31,32,79.7651439247511
32,33,0.0
32,34,88.81995409924193
34,35,99.45170679672836
35,36,111.28539512313381
36,37,76.42759072240389
36,40,70.92766214285092
37,38,105.83260990305402
37,39,55.76663452193592
38,44,62.916773179253745
38,48,49.444182924573795
38,49,55.811624938281184
39,57,54.71389858145945
40,56,75.24701280643013
41,42,44.41110501274377
41,43,44.44200623056638
41,56,55.79489847874744
42,56,43.44980076765891
44,45,64.31883089037514
46,47,54.95585331831255
47,48,54.06778424385602
48,49,44.9874735844926
49,50,56.72494515966774
50,51,55.7475775704314
52,53,64.22176635705803
53,54,67.7965805204231
54,55,72.52462415159168
56,57,55.846544945834
