1,2,0.19201129918953724
1,15,0.18800877444714525
1,16,0.13115790210811226
1,17,0.13115790210811273
2,3,0.1785007786881208
3,4,0.6416627820691326
3,15,0.3569960130448345
4,5,0.107259930267775
4,6,0.19642045868492303
4,18,0.7382392532177909
5,6,0.10607022217879368
6,7,0.22886148019629637
6,8,0.1791341568043266
7,8,0.21833662018941083
7,29,0.7745178466171819
8,9,0.7295220057360873
9,10,0.13948537024156482
9,11,0.3643046764505754
9,12,0.14302256850914097
9,13,0.18278457438919776
9,55,0.6850676225791974
10,12,0.11338690435096538
10,51,0.29952109318251274
11,13,0.2898356095863074
11,41,0.3447341846267361
11,43,0.1487555036193937
12,13,0.1543514535993579
12,16,0.1643235031943375
12,17,0.16432350319433786
13,14,0.15895340618789291
13,15,0.1887814873179805
13,49,0.4369224393360523
14,15,0.15380099486388069
14,46,0.3195670311720744
15,45,0.46628043152522086
18,19,0.7028136983174756
19,20,0.7044763655976289
20,21,0.7132115613167058
21,22,0.7063632751981396
22,23,1.1194983316839069
22,38,1.1509338051817657
23,24,0.9225079958047091
24,25,1.0341543312293933
24,26,1.0117614076939743
25,30,0.9086707817404307
26,27,1.054378866776716
27,28,1.1134224737364506
28,29,1.187543239302708
29,52,0.4277767097964033
30,31,0.8173822952962619
31,32,0.7685625124885211
32,33,0.0
32,34,0.9188280850149062
34,35,1.098764843813352
35,36,1.2802199566741972
36,37,0.6095149395183391
36,40,0.5399080065847464
37,38,1.0396620419825846
37,39,0.3246371119580851
38,44,0.443213618771717
38,48,0.2297822233347374
38,49,0.3280679882922931
39,57,0.29457558730624095
40,56,0.5949490801596432
41,42,0.14103043450533695
41,43,0.1370585944160157
41,56,0.3131701586291718
42,56,0.12620759030797696
44,45,0.4538376714791619
46,47,0.2966467074510242
47,48,0.2980135382154509
48,49,0.14967452452932004
49,50,0.35450699606284697
50,51,0.32110620206303764
52,53,0.47307362241266776
53,54,0.5145689785328719
54,55,0.6093035447862627
56,57,0.3228347690523934
