1,3,0.06893274057844118
1,5,0.04947407613489975
1,247,0.0
2,3,0.09972992224994354
2,6,0.12782112410554303
2,8,0.282399206919572
2,248,0.0
3,4,0.914666614391333
3,7,0.12535321262221294
3,18,0.4596426026623483
3,129,0.9406890096319287
3,249,0.0
4,16,0.9232404831381485
5,7,0.10131597852922486
5,9,0.1466222298088062
6,7,0.12118289805360132
7,12,0.25687492925824645
7,110,0.8436741828037171
8,11,0.33482857193070836
8,14,0.8974928671266278
9,11,0.14492929824021777
10,11,0.09827710962993091
10,12,0.0959048903482465
11,13,0.17321407678645978
11,250,0.0
12,20,0.22753619839023312
12,251,0.0
13,19,0.15876842940336738
14,15,0.9003787852757137
15,16,0.2314270346510896
15,17,0.0
15,31,0.1898196966203726
15,74,0.0873624658783391
15,75,0.13297177819781866
16,36,0.6634164271143754
17,252,0.0
18,20,0.382233868439248
18,72,1.1819159366845229
19,20,0.10028410637967354
19,21,0.06193601161328232
19,26,0.07575722779210405
20,23,0.12918199189091129
21,22,0.05038978692419476
22,23,0.0682363116078138
22,24,0.04816488500350457
22,253,0.0
23,231,0.0
23,254,0.0
24,25,0.04033571457025674
25,26,0.058464686863412815
25,232,0.0
27,28,0.11320780711196389
27,32,0.021683754662894083
27,34,0.06299429720929116
27,35,0.02643002717563326
28,36,0.11343815904418436
29,30,0.1953771408875582
29,60,0.03176540419011299
29,63,0.026438739217165576
29,64,0.048400376467955565
30,73,0.20876381707671007
31,32,0.1698314049884393
31,34,0.16713082569369803
31,35,0.13458345840286223
31,43,0.1256361262095166
31,74,0.18946247088086832
31,75,0.13641910542412056
31,266,0.0
32,35,0.025828554974756463
32,37,0.31101314549237297
33,36,0.0
33,255,0.0
34,42,0.20312932861845873
35,36,0.2375969352095658
35,43,0.040385621874598536
35,44,0.08125635954548414
36,40,1.2155919696919104
37,38,0.3904115074419086
37,42,0.22943852413085378
37,46,0.14322087157467928
38,39,0.3121114328303264
38,41,0.4537451560703065
38,47,0.20412796615918585
38,256,0.0
39,40,0.26565932241363777
39,52,1.2880719968342265
39,62,0.4745106310772721
40,68,1.0673064528858711
41,61,0.6843595350253422
41,92,0.505796782388625
42,87,0.2695307226809843
43,44,0.10781136613201094
43,257,0.0
44,45,0.43892182797056356
45,48,0.4337717895031225
46,47,0.13370260288988145
47,48,0.34045394599932277
48,49,0.7504877186317198
48,258,0.0
