1,2,741.253146118781
1,39,753.9765348762129
2,3,951.061282381975
2,25,750.1253048849105
2,30,0.0
3,4,1001.3532332086746
3,18,874.6227322569064
4,5,947.361291005508
4,14,933.5428809340733
5,6,746.881149333758
5,8,730.1173520172865
6,7,687.9322625784803
6,11,760.6079390277984
6,31,0.0
7,8,690.1379221588771
8,9,727.9791986072587
9,39,749.6966564651992
10,11,691.55710711402
10,13,710.2577410872244
10,32,0.0
11,12,681.030226547594
12,13,688.4537545490148
13,14,893.4871612297563
14,15,1009.2001702375759
15,16,1010.7291148963681
16,17,984.9310992041545
16,19,0.0
16,21,647.772907580989
16,24,647.7729075809898
17,18,886.9727196951537
17,27,838.5357428098295
19,20,0.0
19,33,0.0
20,34,0.0
21,22,633.5704212550638
22,23,565.4601067024196
22,35,0.0
23,24,633.5704212550638
23,36,0.0
25,26,741.6572888191845
25,37,0.0
26,27,807.0732900929908
26,28,616.1195366914643
26,29,624.07401748805
28,29,608.5033994960203
29,38,0.0
