1,895.3821770397349
2,837.570791535748
3,1453.808289730389
4,1757.7798634496548
5,755.5297266980855
6,1441.540346966267
7,1963.4295709680332
8,1920.041696518667
9,2224.1780535157877
10,922.222757366617
11,1546.7125267707183
12,1118.671274534954
13,2290.108995659696
14,1005.5710036277984
15,1689.9583288287536
16,604.9908337523672
17,604.9908337523664
18,1455.1958218830162
19,1509.882344462096
20,1497.6923167367438
21,1426.305487735768
22,2689.5370536564915
23,2164.3671976956134
24,2324.62758084329
25,1718.8646254656564
26,1995.6766684721933
27,2099.477932871453
28,2108.4669534759305
29,2188.3799678611017
30,1688.0785268059515
31,1612.0868926913797
32,1580.9326103144826
33,3.621135714514491e-12
34,1763.3156962607975
35,1862.4112888401241
36,2170.5609827114204
37,2060.79092792023
38,2710.5342493728876
39,1121.7731341453893
40,1705.4976171368307
41,1470.739582618563
42,937.7054893161735
43,989.8562805853309
44,1292.637850408696
45,1290.6765157468308
46,885.0577457348581
47,888.0222015192815
48,1187.8387867243355
49,1861.668132959612
50,899.9821019518242
51,878.6403671654504
52,1207.1491395586334
53,1264.5975212701255
54,1351.9944806716883
55,1391.2460724180182
56,1595.2828427505478
57,1124.945082329051
