1,11.266146780519126
2,11.50891872850644
3,26.872915381389873
4,14.960744316481083
5,42.46872772662573
6,16.55632334708418
7,16.65816680228076
8,51.775408440978296
9,1.3234552342922257e-13
10,9.428329355413239e-14
11,43.936520016732246
12,52.20788318954832
13,46.44332957905549
14,49.01359844820986
15,96.6095276047907
16,50.438181061610784
17,102.03665375949144
18,48.322722139816975
19,86.28051611880477
20,49.917469984526726
21,51.584746262248544
22,51.27530564306518
23,105.49850400783589
24,107.9520556538946
25,69.81089111834133
26,56.51559518587813
27,44.049693699305024
28,28.337208972489172
29,28.843529097100607
30,100.60817217667312
31,62.60981639715166
32,91.10795410156082
33,72.21131448571128
34,83.45702749835381
35,26.864791980261256
36,25.598361941492293
37,108.23497817983142
38,109.85788678114021
39,47.129443455574346
40,83.4190860235203
41,48.04092421002076
42,88.40691743083252
43,79.70379259975887
44,80.63883621575856
45,78.27043834154756
46,51.47270913434123
47,72.21640315189434
48,25.163979414535333
49,128.39995470078915
50,25.103630386569563
51,30.836318596778263
52,15.05789299268728
53,16.49641174679443
54,49.74088040700656
55,21.05578866978472
56,37.57012790613836
57,23.510156593875358
58,22.586897678635786
59,43.84841775415802
60,23.802142276846794
61,38.94849144052086
62,25.805926107304305
63,30.39620414046573
64,44.93783413856184
65,123.94106204705406
66,60.8496282287699
67,14.347355174252025
68,92.06804171640263
69,138.20443417217942
70,104.13932467018985
71,58.52136817645755
72,58.18600128132664
73,6.030671263151256e-13
74,48.20576191044741
75,106.21383848390374
76,44.48470935829598
77,99.85669242094451
78,48.71300297198668
79,47.77464289753124
80,90.2603090535437
81,95.61373551077801
82,75.70503838278722
83,49.345088207562014
84,30.454902628252928
85,39.416630223993124
86,1.3244440266735324e-12
87,2.367638128648303e-14
88,26.42553543654978
89,34.51816581045511
90,24.631048125076376
91,25.78789393662288
92,49.40725701839645
93,22.384051010648832
94,56.92274081629739
95,34.26293488493799
96,74.11775877433023
97,36.67744280329816
98,59.25322474369952
99,59.25322474369937
100,41.144020492882944
101,21.503216445383984
102,21.233325708389543
103,27.313314279168367
104,20.187452836095314
105,24.71027531288025
106,21.10850076815086
107,11.174081977360906
108,18.533671292613043
109,14.88625665156085
110,10.51751366874215
111,6.035278377854091e-13
112,5.952580668938186e-13
113,56.214974927406864
114,14.227463304854307
115,13.462810578015684
116,1.040562926782516e-12
117,3.420447603968175e-13
118,44.79506623667281
